1018004;ACMEI SUD SPA;4;;;;www.se.com;STRADA PROVINCIALE BARI-MODUGNO TORITTO 73-74;70124;Bari;Bari;italy;
1018005;BARCELLA ELETTROFORNITURE SPA;4;;;;www.se.com;V.LAVOR.AUTOBIANCHI 1 L.24/B;20832;DESIO;Monza e della Brianza;italy;
1018015;EDIF SPA - PERUGIA OVEST;4;;;;www.se.com;V.SORIANO 51/53 S.A.FRATTE;;PERUGIA;Perugia;italy;
1018019;EDIF SPA-VASTO;4;;;;www.se.com;VIA INCORONATA 19B;;VASTO;Chieti;italy;
1018020;EF 90 SRL;4;;;;www.se.com;VIA S. FRANCESCO 36;;SAN REMO;Imperia;italy;
1018022;EF 90 SRL;4;;;;www.se.com;V. TORRE MOLIN PERNICE 13/C;17031;LECA D'ALBENGA;Savona;italy;
1018023;EF 90 SRL;4;;;;www.se.com;VIA XXV APRILE 73/75;18033;CAMPOROSSO MARE;;italy;
1018024;ELCO INGROSS SRL UNIPERSONALE;4;;;;www.se.com;VIA DEI CONTI FALLUC 2/1;;CATANZARO;Catanzaro;italy;
1018025;ELCOM SRL;4;;;;www.se.com;VIA NEWTON 14;09122;CAGLIARI;Cagliari;italy;
1018042;ELCOM SRL FORNITURE ELETTRICHE ILLUMINAZIONE;4;;;;www.se.com;LOCALITA' LISCIA CULUMBA;;PALAU;Sassari;italy;
1018043;ELCOM SRL FORNITURE ELETTRICHE ILLUMINAZIONE;4;;;;www.se.com;ZONA IND.LE STRADA C1;;VILLACIDRO;Cagliari;italy;
1018048;ELECTRA SPA;4;;;;www.se.com;CONTRADA MAGLIANELLO SNC;;ATENA LUCANA;Salerno;italy;
1018049;BARCELLA ELETTROFORNITURE SPA;4;;;;www.se.com;VIA MONTEGRAPPA;24060;ROGNO;Bergamo;italy;
1018054;ELETTROCAMPANIA SPA;4;;;;www.se.com;CONTR. PIANO CAPPELE 340-342 344;82100;BENEVENTO;;italy;
1018057;ELETTROGRUPPO ZEROUNO SPA;4;;;;www.se.com;VIA G. BERTUCCIONI 34/B ROSSO;16139;GENOVA;Genova;italy;
1018070;ELETTROGRUPPO ZEROUNO SPA;4;;;;www.se.com;C.SO TORTONA 60/C;;TORINO;Torino;italy;
1018079;ELETTROGRUPPO ZEROUNO SPA;4;;;;www.se.com;CORSO TORINO 8/B;;AVIGLIANA;Torino;italy;
1018081;ELETTROGRUPPO ZEROUNO SPA                                   .;4;;;;www.se.com;VIA AOSTA 15;;BEINASCO;Torino;italy;
1018083;ELETTROGRUPPO ZEROUNO SPA CENTRO DISTRIBUZIONE;4;;;;www.se.com;VIA AOSTA 15/B;;BEINASCO;Torino;italy;
1018084;ELETTROGRUPPO ZEROUNO SPA GRANDI CLIENTI;4;;;;www.se.com;VIA NOVARA 380;;BORGOMANERO;Novara;italy;
1018085;ELETTROLAZIO SPA;4;;;;www.se.com;VIA PONTINA KM 31.200;00040;POMEZIA;Roma;italy;
1018086;ELETTROLAZIO SPA;4;;;;www.se.com;VIA VONA ARMANDO 73;03100;FROSINONE;Frosinone;italy;
1018092;ELETTROLAZIO SPA - CIAMPINO;4;;;;www.se.com;VIA LUIGI BANDINI 15, ZONA INDUSTRIALE APPIA NUOVA;;ROMA;Roma;italy;
1018094;ELETTROSUD FILIALE DI CAPO D'ORLANDO;4;;;;www.se.com;VIA VITTORIO VENETO 3;;CAPO D'ORLANDO;Messina;italy;
1018095;ELETTROSUD FILIALE DI GIARDINI NAXOS;4;;;;www.se.com;VIA CHIANCHITTA, 8;;GIARDINI NAXOS;Messina;italy;
1018096;ELETTROSUD FILIALE DI MESSINA;4;;;;www.se.com;VIA GIORDANO BRUNO 32;;MESSINA;Messina;italy;
1018097;ELETTROSUD FILIALE DI MESSINA OC;4;;;;www.se.com;VIA ORSO MARIO CORBINO 40;;MESSINA;Messina;italy;
1018098;ELETTROSUD FILIALE DI RAGUSA;4;;;;www.se.com;VIA ACHILLE GRANDI 62-64;;RAGUSA;Ragusa;italy;
1018099;ELETTROSUD SPA;4;;;;www.se.com;CONTRADA SIRO' SNC;;BROLO;Messina;italy;
1018100;ELETTROSUD SPA - S.GIOVANNI LA PUNT;4;;;;www.se.com;VIA ROMA 369;;SAN GIOVANNI LA PUNTA;Catania;italy;
1018104;BARCELLA ELETTROFORNITURE SPA;4;;;;www.se.com;VIA LIGURIA 23;20068;PESCHIERA BORROMEO;Milano;italy;
1018105;ELETTROVENETA SPA;4;;;;www.se.com;V. D.GIUSEPPE DALLA TOMBA, 2;;SAN BONIFACIO;Verona;italy;
1018114;ELETTROVENETA SPA;4;;;;www.se.com;VIA MILANO, 93;61122;PESARO;Pesaro-Urbino;italy;
1018118;ELETTROVENETA SPA;4;;;;www.se.com;VIA TERRACINI, 25;62012;CIVITANOVA MARCHE;Macerata;italy;
1018130;ELETTROVENETA SPA;4;;;;www.se.com;VIA SABBIONI 5;;RIVOLI VERONESE;Verona;italy;
1018134;ELFI SPA;4;;;;www.se.com;VIA M. COVOLO 7;25077;ROE' VOLCIANO;Brescia;italy;
1018138;Barcella Elettroforniture spa;4;;;;www.se.com;VIA MARCONI 70;;MONTICHIARI;Brescia;italy;
1018145;ELFI SPA FILIALE DI ANCONA;4;;;;www.se.com;VIA ACHILLE GRANDI, 48;;ANCONA;Ancona;italy;
1018148;ELFI SPA FILIALE DI LODI;4;;;;www.se.com;VIA DEL LAVORO 14;;SAN MARTINO IN STRADA;Lodi;italy;
1018149;Barcella Elettroforniture spa;4;;;;www.se.com;VIA RAG. EVANGELISTA LAINI 1/C;;BRENO;Brescia;italy;
1018150;ELFI SPA FILIALE DI MELEGNANO;4;;;;www.se.com;VIA SALVADOR ALLENDE 18;;MELEGNANO;Milano;italy;
1018151;ELFI SPA FILIALE DI MIRANDOLA;4;;;;www.se.com;VIA TOTI C.P. 45 81-83;41037;MIRANDOLA;Modena;italy;
1018153;ELFI SPA FILIALE DI PARMA;4;;;;www.se.com;VIA VERNAZZI 28/A 30A;;PARMA;Parma;italy;
1018157;ELFI SPA FILIALE DI VIGEVANO;4;;;;www.se.com;VIA MOROSINI 16;;VIGEVANO;Pavia;italy;
1018161;EMPORIO ELETTRICO TOFFOLI SRL;4;;;;www.se.com;VIALE TRENTO 45;33077;SACILE;Pordenone;italy;
1018163;FABBI IMOLA SRL;4;;;;www.se.com;VIA BARATTINO 34;40062;MOLINELLA;Bologna;italy;
1018164;FABBI IMOLA SRL;4;;;;www.se.com;VIA MEUCCI, 24/O;;CASTEL SAN PIETRO;Bologna;italy;
1018166;FABBI IMOLA SRL;4;;;;www.se.com;VIALE GIULIO CESARE;;RICCIONE;Rimini;italy;
1018168;FABBI IMOLA SRL;4;;;;www.se.com;VIA MEUCCI 16;48022;LUGO;Ravenna;italy;
1018174;FERRI COM SRL;4;;;;www.se.com;LOCALITA' PONTICELLI 100/A;66030;SANTA MARIA IMBARO;;italy;
1018179;FEVAL SRL;4;;;;www.se.com;VIA GHISLANZONI 66/68;;LECCO;Lecco;italy;
1018180;FEVAL SRL;4;;;;www.se.com;VIA MILANO 119;23032;BORMIO;Sondrio;italy;
1018193;BARCELLA ELETTROFORNITURE SPA UNIPERSONALE;4;;;;www.se.com;VIA MAFFUCCI 4;;MILANO;Milano;italy;
1018199;FOGLIANI SPA;4;;;;www.se.com;VIA ANTONIO MASETTI, 56/58;;FORLì;Forli-Cesena;italy;
1018204;BARCELLA ELETTROFORNITURE SPA UNIPERSONALE;4;;;;www.se.com;VIA ROMENTINO 66/G;;TRECATE;Novara;italy;
